,1번,2번,3번,4번,5번,6번
2경기,0.21767602352657267,0.17416144003737605,0.19719799508074837,0.18450251726437833,0.13417118801266684,0.09229083607825787
3경기,0.20102086064499072,0.20869954337456734,0.15313655335941945,0.19792016758854933,0.12382214443866567,0.11540073059380745
4경기,0.2112768635734505,0.1823285339158246,0.1776534611853598,0.10224879188236267,0.1359795017652101,0.19051284767779234
5경기,0.21102477297532438,0.18586272460084005,0.20417148917121053,0.12788613941967103,0.15974901846069053,0.11130585537226344
6경기,0.21941645887078445,0.18630194764345298,0.166653028898077,0.178285548112667,0.1534181625809705,0.09592485389404808
7경기,0.1523576212143945,0.17501041014507918,0.159281380519622,0.16835124024456974,0.1662072141144041,0.1787921337619305
8경기,0.2078810451114742,0.19209375779154483,0.19566007938541496,0.0994940303164212,0.13172896653551067,0.17314212085963426
9경기,0.20377677383322515,0.20748340556182304,0.2053116134433395,0.16648655631106452,0.16060387906410492,0.05633777178644293
10경기,0.21019794791781493,0.2117503310078597,0.18752971336773214,0.1617920016975346,0.19449597436171728,0.03423403164734145
11경기,0.23888727369841992,0.19175741277031494,0.1743209217644398,0.22117426112288516,0.12551041075491473,0.04834971988902538
12경기,0.18643119263809738,0.19918824372343588,0.1810163264548517,0.17897688002915896,0.13839568480369938,0.11599167235075676
13경기,0.21020057710259354,0.18079634395107383,0.1959081218016789,0.16167882997894,0.1375730397184076,0.11384308744730605
14경기,0.19760697061897742,0.1981315469161936,0.18014647034051337,0.1630855230280196,0.19896254624170662,0.06206694285458936
15경기,0.22390250977027476,0.19031915225425003,0.17970033318151182,0.10709943955074508,0.19086878248449196,0.10810978275872625
17경기,0.11864675952417945,0.16751282482229649,0.16711744510974744,0.1845374049254527,0.2137646280450627,0.1484209375732612
