,1번,2번,3번,4번,5번,6번
1경기,0.2091410889882003,0.18531247003587625,0.1769945536449206,0.13513260478757216,0.13608180185635424,0.15733748068707648
2경기,0.17214341058592056,0.2085751428903103,0.1610774368574963,0.11289270375302875,0.18868549918658423,0.15662580672665988
3경기,0.2213610587054958,0.17598487483800054,0.150386145666487,0.16667956639386564,0.2070034257127046,0.0785849286834465
4경기,0.19022200619333227,0.18084872010632425,0.19008665675324868,0.15667631518783437,0.11261886906457826,0.1695474326946822
5경기,0.17528524074847499,0.169170850709858,0.17245852287165492,0.15687702423443123,0.16390565193451348,0.16230270950106743
6경기,0.22035172651203475,0.19816341830698192,0.14171485172352763,0.21496204813495554,0.10705759480397069,0.11775036051852951
7경기,0.17723542053005173,0.1762589047567229,0.1592949987223443,0.1764768490987059,0.1695427006199315,0.1411911262722437
8경기,0.19603964993243567,0.18785848800432062,0.1567032559457414,0.19144284570332515,0.17865473698692513,0.08930102342725207
9경기,0.18143484989746173,0.19542979912030883,0.18359745578485206,0.20221849752731147,0.13790752274998108,0.09941187492008488
10경기,0.2177459855155969,0.20365026698245073,0.20225759616601263,0.1718899603841247,0.11437855175566314,0.09007763919615203
11경기,0.21767777574432406,0.18007967257435692,0.16755313051860538,0.1911040639352101,0.15410752205329575,0.08947783517420763
12경기,0.2209942046479224,0.1722041777638935,0.17501761214253686,0.17826704171970148,0.21581392069241248,0.03770304303353336
13경기,0.20801232430027494,0.1881074134276615,0.12022916249250598,0.16829843279189202,0.15581225935153228,0.1595404076361334
14경기,0.2345533986321125,0.21506852964667442,0.15352777789524383,0.1841463186889161,0.16442418246542542,0.048279792671627846
15경기,0.2115707167388591,0.19322419182232634,0.15240063161225864,0.1839491909449323,0.15512583756809073,0.10372943131353281
16경기,0.14741747808479502,0.17356855978363556,0.1979956720934193,0.1630832861178883,0.15091324106767354,0.16702176285258816
17경기,0.19956824372437107,0.1807989447158343,0.16423698844696127,0.13707983948353772,0.1614052004300438,0.15691078319925195
