,1번,2번,3번,4번,5번,6번
1경기,0.19096692692155587,0.17032523951098202,0.15329421886529826,0.16018974793541005,0.17405754454775624,0.15116632221899762
2경기,0.2187837804018629,0.16980785629986742,0.1669690807114563,0.12567547947925894,0.17395493062256884,0.14480887248498558
3경기,0.19772622999100764,0.18233507271077926,0.1689039292718768,0.15861979126802342,0.19356070718639554,0.09885426957191741
4경기,0.20322149779619925,0.147807710774379,0.16467056263590701,0.15277686682688255,0.158506142153048,0.17301721981358423
5경기,0.22152695294503388,0.1988430854099714,0.13801276864311424,0.1353984621094462,0.14400653338481345,0.16221219750762092
6경기,0.2034701342182091,0.19270916705109806,0.18443726462430285,0.12369702199850928,0.1891125000011067,0.10657391210677407
8경기,0.22937873674965323,0.19057409165337563,0.15653895423715355,0.20511237476379096,0.12118133233670352,0.09721451025932311
9경기,0.16274958692890795,0.1973540736443852,0.18704125467839502,0.10477564284030318,0.13781893089383399,0.21026051101417473
10경기,0.19732857862037392,0.19731089079905134,0.2130003383259611,0.19155738094509625,0.09205223176371571,0.10875057954580175
11경기,0.17948381146271813,0.18417424015006148,0.18319385542442326,0.2062023406120973,0.15838590447256182,0.08855984787813805
12경기,0.17262107116257086,0.20147085557431868,0.19607620160551423,0.141737330137878,0.1751115602997775,0.11298298121994071
13경기,0.17629487599211183,0.18079668365256574,0.15467284253583824,0.16996917610358792,0.12838269439763245,0.18988372731826392
14경기,0.19728618883563456,0.16818482403738327,0.17779843369080406,0.19798528678116614,0.1560197402925114,0.10272552636250057
15경기,0.19597806372948418,0.16401233749991634,0.15536466111631916,0.15218646942997455,0.1524377304334518,0.1800207377908539
17경기,0.10640513670291951,0.17863920291289265,0.20506072774308373,0.19204399494955746,0.1406312393792574,0.1772196983122894
