,1번,2번,3번,4번,5번,6번
2경기,0.20956511812934922,0.19217501510344515,0.18484349107378037,0.14367858233509914,0.137813457373077,0.13192433598524922
3경기,0.1861863466195202,0.17878734734587703,0.11999681841077618,0.17446667174591673,0.1681959772017295,0.17236683867618038
4경기,0.21907825501885483,0.2136173278428966,0.21636900973163792,0.1341569893853251,0.18698225761968906,0.02979616040159642
5경기,0.21670631625457845,0.1707237905400038,0.16069323916224346,0.12470779111634167,0.17655738194766227,0.15061148097917038
6경기,0.18573408022918556,0.18071018319321666,0.12497278900330731,0.1546973136084747,0.17988122847539806,0.17400440549041776
7경기,0.14274393898048382,0.1867409175941041,0.18064107062110113,0.22309102347135332,0.1561814924162638,0.11060155691669371
8경기,0.20673683282485322,0.18302779160834923,0.1646734196734262,0.12591167930014438,0.20572225826160945,0.11392801833161736
9경기,0.2038695404135296,0.19032835114651764,0.1933758963443893,0.17103321642379174,0.14377892009231963,0.09761407557945205
10경기,0.17832694614172984,0.20439292213813834,0.14779584877482202,0.16977471441232908,0.1447058528374501,0.1550037156955305
11경기,0.19115804627962318,0.13573399744910186,0.17739849648929767,0.1696173128876769,0.17984319718226302,0.14624894971203736
12경기,0.21530375267645682,0.18243928804833875,0.17475931921944893,0.13874235093312698,0.21238632915956854,0.0763689599630601
13경기,0.1566030903453538,0.2014145400215916,0.18220905546400804,0.15327715356336982,0.14832482395910307,0.1581713366465737
14경기,0.18406663365439271,0.16322159450276338,0.1807100491242722,0.15889266576219654,0.17112846542283408,0.14198059153354115
15경기,0.1967270817140013,0.18368499060053406,0.1960628116270395,0.11553638144371157,0.12940737579439454,0.17858135882031909
16경기,0.185905796602549,0.15078539988087306,0.2043398856872273,0.1596542135217059,0.181099491609517,0.1182152126981278
17경기,0.20109396834208934,0.18107505178654795,0.1284427785226186,0.16005215804150633,0.1695095109521402,0.15982653235509753
