,1번,2번,3번,4번,5번,6번
1경기,0.25980201111287543,0.21727474041809391,0.187963429178629,0.12692578834396145,0.11600593151941366,0.09202809942702651
2경기,0.19039558393443756,0.2780320466148286,0.1643485198319653,0.06604895954298454,0.2007488168643825,0.10042607321140155
3경기,0.28532019952525295,0.17027983282898304,0.13072405170233328,0.14582877386974183,0.24978424566968063,0.01806289640400828
4경기,0.20658125117804865,0.186870502447788,0.21098784104567833,0.1830402195042153,0.0762740397675666,0.13624614605670304
5경기,0.17855954413752892,0.1702736867486033,0.18578711578079699,0.17915497484292728,0.1540590754284577,0.1321656030616858
6경기,0.27011059212873534,0.2351290115912711,0.10702787764970384,0.26812585226818875,0.0808752167155628,0.03873144964653824
7경기,0.1916564328778815,0.19234204035768915,0.16331330386600817,0.210701789589729,0.17131372595730104,0.07067270735139117
8경기,0.23284694726467303,0.21822127838730696,0.1514454722859647,0.19278475391890199,0.17304007083850867,0.03166147730464474
9경기,0.20405975823494887,0.22258984811098162,0.199517642384714,0.22875710186710418,0.10814325147511926,0.036932397927132196
10경기,0.26373385254415277,0.2320635024583245,0.22372775986145124,0.1722714260154291,0.0706932769824887,0.03751018213815365
11경기,0.27313818810877427,0.1852082104358506,0.15988733718078751,0.20266276264535948,0.12315744791105901,0.05594605371816913
12경기,0.26104450126875095,0.14192034197480574,0.1647904032367619,0.1804700748381607,0.23233172590624104,0.01944295277527979
13경기,0.25099841469705647,0.21305674815413267,0.09114532562233749,0.1601906362815407,0.13307214671798465,0.1515367285269479
14경기,0.3101190670637073,0.27579333422361924,0.11843789396008172,0.17170287940712176,0.10489031521442553,0.0190565101310444
15경기,0.26326781274321726,0.21824498984364257,0.14700389481016204,0.1992012280980341,0.12788730081397323,0.04439477369097079
16경기,0.14619676393462214,0.19636415412161204,0.22629119461488245,0.18377250255074698,0.13332507984017625,0.11405030493796015
17경기,0.2511190566572326,0.20596355443653816,0.17026738025158505,0.12546835878350202,0.14766957622018106,0.09951207365096117
