,1번,2번,3번,4번,5번,6번
1경기,0.2000966507581224,0.19413423937705868,0.17610175611742823,0.13896185896312951,0.2057144690022755,0.08499102578198561
2경기,0.21588564948045136,0.12646604720000446,0.20078676613007299,0.16574483547331229,0.13766351605680063,0.15345318565935834
3경기,0.22901245803824158,0.21926836421070472,0.16854116548027673,0.2298148949196557,0.09865968361556138,0.05470343373555995
4경기,0.25075244809685365,0.2175244502472993,0.16995614623536862,0.19326784623492335,0.08772939828800874,0.08076971089754635
5경기,0.18591159432309698,0.18728803375905922,0.15924539112095104,0.17253854134729726,0.1973109142541105,0.0977055251954849
6경기,0.2515010126171201,0.17809830422159853,0.24077423381436952,0.18206861378149714,0.09901609125019759,0.048541744315217024
7경기,0.26988059610306603,0.23668896588742633,0.2008878367648217,0.16088458482506138,0.09378962032121634,0.03786839609840835
8경기,0.20567214065951647,0.21774336664328864,0.19210473290329885,0.044699078528165404,0.16956167064281155,0.1702190106229192
10경기,0.2920605120190185,0.20909225287582395,0.16373392859411112,0.1561580995985181,0.10311851398260646,0.07583669292992179
11경기,0.2021016553179931,0.21791693860978928,0.12910337190726365,0.15976247812574806,0.12548880050186206,0.16562675553734374
12경기,0.24579275672348655,0.17392852666872394,0.17646670742478301,0.2564361302837364,0.06427967673950222,0.08309620215976785
13경기,0.2483219701392761,0.13776674064867422,0.22013428829831197,0.15010475667278864,0.21529629096908887,0.028375953271860068
14경기,0.26459481640818766,0.13298190233907808,0.21571319593368604,0.1558147509035293,0.1293137331772048,0.10158160123831411
15경기,0.2588039867615803,0.20877862255804708,0.14198913938103577,0.14665054429793054,0.15663165516815214,0.08714605183325409
16경기,0.21474567580655937,0.21709828483397067,0.1985786801774296,0.17031216728279291,0.12305549712979096,0.07620969476945644
17경기,0.21634701041802756,0.14215397678569983,0.14492222550662642,0.20932723006800766,0.16360947592197908,0.1236400812996595
