,1번,2번,3번,4번,5번,6번
2경기,0.26639406199343846,0.2240995472849955,0.19635029055160208,0.14266078920068528,0.10419381459375321,0.06630149637552547
3경기,0.1985511504077338,0.19029332236283386,0.10351250723536876,0.2031720428765568,0.13561624214039586,0.16885473497711095
4경기,0.2508256358468131,0.25291498671958323,0.24270011017394252,0.08989139214173043,0.13990137317069545,0.023766501947235154
5경기,0.28333603556748316,0.17751901136394865,0.13775718884255056,0.11777063086402269,0.1571720518468926,0.12644508151510236
6경기,0.20446118124425697,0.19734759605998314,0.09751194584560842,0.15897502543614514,0.17954892344784515,0.16215532796616122
7경기,0.14755450992893915,0.20243913774955236,0.20923442873479814,0.24501408443078984,0.1269633483621741,0.06879449079374632
8경기,0.25047068325367733,0.19534828284990882,0.15720861402589278,0.12250775745635399,0.23466778593213758,0.039796876482029425
9경기,0.23080166625240958,0.2032259984706356,0.21270448271711623,0.16248514320806734,0.11773916792053335,0.0730435414312379
10경기,0.20682118427217436,0.285448875846622,0.14506974589798577,0.14261866748418123,0.0965445244590997,0.123497002039937
11경기,0.22864589087194395,0.1151229244819626,0.19110905383585752,0.1793869684221979,0.19292456853474066,0.09281059385329724
12경기,0.24382472150628806,0.18708827955961865,0.15074836627302077,0.1401580994072092,0.229124065731764,0.04905646752209926
13경기,0.14417215386059912,0.2492636378538998,0.19324511295589084,0.15760370601273938,0.10992584044528125,0.14578954887158957
14경기,0.20749153722755118,0.15869042728751506,0.20991698873495027,0.17761248444644231,0.16837356327875386,0.07791499902478743
15경기,0.22974803261112536,0.1958631171083381,0.2234094300250715,0.09991829681823146,0.09528998637793351,0.15577113705929996
16경기,0.2060047954597275,0.1399607950709508,0.24202550490092212,0.16101768235463554,0.17463877792716564,0.07635244428659843
17경기,0.23530501284674585,0.19413320510433532,0.10914223173785967,0.15976420976545608,0.15319402541839003,0.14846131512721322
