,1번,2번,3번,4번,5번,6번
1경기,0.2378969547699241,0.20899524022259938,0.16330239849596126,0.19665985997939064,0.11134095858923386,0.0818045879428906
2경기,0.2517169040874555,0.17833263495081167,0.21470098898469986,0.05732740764530697,0.1379157802364358,0.16000628409529008
3경기,0.19723747213112466,0.255146674265244,0.20291795664941054,0.10665715330683509,0.08714173190365695,0.15089901174372872
4경기,0.21573185229439598,0.15365120827671638,0.19529354539881918,0.18703340472740163,0.07491444716212015,0.17337554214054657
5경기,0.25620089184728334,0.16152276870018048,0.1922391152403767,0.13549484146976498,0.15942471213738493,0.09511767060500953
6경기,0.21562427655061392,0.18549674002127212,0.13651790065474748,0.20022307555320257,0.17823119171884516,0.08390681550131876
7경기,0.24463945673729398,0.18785980098927904,0.17239993587697833,0.20886743803057797,0.168318540669271,0.01791482769659973
8경기,0.23728616472737488,0.1860003241495161,0.20195563910135572,0.1279639775246712,0.09180133440808119,0.15499256008900075
9경기,0.2046381848603835,0.17513328940684703,0.1303424208629424,0.16632922885510812,0.2121519573234462,0.11140491869127281
10경기,0.19049301529492335,0.2332995474734112,0.16159375513977484,0.17074584915427576,0.13351512750439212,0.11035270543322266
11경기,0.24970737013180183,0.20732883696020032,0.22160238235795793,0.1155747655030434,0.09047016339438314,0.11531648165261339
12경기,0.1449914356634759,0.2502303836558659,0.16164466709286882,0.18457434501021494,0.22679313585609304,0.0317660327214815
13경기,0.28527650719323855,0.2576641193249748,0.10075255338045913,0.1435775186866109,0.1034506537010815,0.10927864771363494
14경기,0.2692071869558847,0.2625514726310831,0.12255789919453002,0.19747165025726424,0.10715349059639925,0.04105830036483883
15경기,0.2652039189404439,0.1800667305372153,0.09329007814917112,0.154980600399661,0.22745221965367926,0.0790064523198294
16경기,0.21092417153983534,0.1588401721424564,0.10273136341089521,0.17262230231438327,0.15060236289904086,0.20427962769338898
17경기,0.2388090758191209,0.23675094806653052,0.10712493157697539,0.15779952035359102,0.1452665614453598,0.11424896273842226
