Race_ID,1번,2번,3번,4번,5번,6번
2024_2_2_2,0.23351951895986642,0.196713204475602,0.11099939298908865,0.09375242187903018,0.2123708510126846,0.1526446106837281
2024_2_2_3,0.23252028845650607,0.23149341752736588,0.22611081000212083,0.10025025645523743,0.12074441631319643,0.0888808112455734
2024_2_2_4,0.2321179691428364,0.21267404018100122,0.1880295045826136,0.13900830693745533,0.09864559246635349,0.12952458668974012
2024_2_2_6,0.17800149537753626,0.19607523649424324,0.20442978191787176,0.07571250204368044,0.19084920173899908,0.15493178242766922
2024_2_2_7,0.22603620897132828,0.15247716865945296,0.1828250112362556,0.13226306245489333,0.17363460518184073,0.13276394349622908
2024_2_2_9,0.21647877389999723,0.17620691557579685,0.18777374215548234,0.1331448760423538,0.17273994255770883,0.11365574976866086
2024_2_2_10,0.237692022260294,0.22033392779073546,0.22487344460347558,0.10900445166367362,0.10846802937325285,0.09962812430856845
2024_2_2_11,0.1832389286515779,0.18615400264256782,0.2076116134317553,0.16522265563957445,0.09331684213221908,0.16445595750230546
2024_2_2_12,0.18777320105760661,0.19448300831810256,0.16662659611824474,0.16993150544729566,0.12710912990847986,0.15407655915027052
2024_2_2_13,0.23480081333341923,0.21300665122951912,0.19641677268953317,0.14815509200547416,0.15605960815021075,0.051561062591843565
2024_2_2_14,0.187626396382117,0.20995584436625248,0.1738403268990078,0.20520391592986217,0.0847504402686349,0.13862307615412559
2024_2_2_15,0.22603909322850574,0.20559808394409332,0.12523332301099085,0.09296043942669893,0.2029075774970339,0.1472614828926774
2024_2_2_17,0.2167937156155559,0.2105589794328241,0.1939388374267334,0.1798379409789485,0.05980282052317352,0.13906770602276453
2024_3_1_1,0.22225763397422918,0.20273928112932116,0.1759619377676812,0.10836070850007574,0.17723642314548113,0.11344401548321173
2024_3_1_2,0.18686730721748623,0.18252748674808877,0.19839157336999347,0.18323021467807907,0.15345556538475677,0.0955278526015957
2024_3_1_3,0.19445559036128765,0.19329605299464384,0.1618348602579575,0.14596449299442638,0.13769604105980993,0.16675296233187475
2024_3_1_4,0.21502462910236905,0.20804507330581032,0.1972863848908798,0.19952071516704767,0.10458997867353334,0.07553321886035988
2024_3_1_6,0.17845783046162747,0.18316496197121923,0.1850157820658248,0.15573009229014084,0.17937255465956115,0.11825877855162648
2024_3_1_7,0.1827382520973363,0.19532998885407915,0.2099324686483446,0.05752425780018665,0.17822699670911188,0.1762480358909415
2024_3_1_8,0.18133822800032054,0.19638843995357136,0.16843920831260417,0.16444185509788894,0.15793021043050381,0.13146205820511117
2024_3_1_9,0.22009771194564545,0.10756696260132717,0.16350952168513586,0.15004792059836122,0.1938701315075978,0.16490775166193242
2024_3_1_10,0.2095760150425422,0.17037965149922354,0.12951161539794134,0.1498589026303401,0.18443749889238734,0.15623631653756553
2024_3_1_11,0.19711725611553507,0.17675937665144484,0.20286522088501627,0.18265119217805828,0.17251673577038415,0.06809021839956139
2024_3_1_12,0.172833442751908,0.20391870986746366,0.16787613197873577,0.13805516768558024,0.17810669605279328,0.13920985166351904
2024_3_1_13,0.22121609013236035,0.1867451318532231,0.15316050302806444,0.14997311110424708,0.13215886245852915,0.15674630142357582
2024_3_1_14,0.2209367307825493,0.2050494949074459,0.10124285740865371,0.15738684910834203,0.16128640941963454,0.1540976583733746
2024_3_1_15,0.1961659074401597,0.1292062401888275,0.17557515565276227,0.19980480202012915,0.15512197396624236,0.1441259207318788
2024_3_1_16,0.21146064052915362,0.19559100967671988,0.19576101677262256,0.18154905124696927,0.1462870511030651,0.0693512306714696
2024_3_1_17,0.22524417838969324,0.20484473854810872,0.14573048645486533,0.11883190814657384,0.18848909261228047,0.1168595958484782
2024_3_2_1,0.22114087984072134,0.20195276596513498,0.15331532314028662,0.19913686056182156,0.11951190642141037,0.1049422640706253
2024_3_2_2,0.14886601968310165,0.21444677437990456,0.17010935130284197,0.1696893118174692,0.18735679446287348,0.10953174835380912
2024_3_2_3,0.23703595944915162,0.17383769871348145,0.129664659301119,0.182891570948903,0.20889230113701948,0.0676778104503254
2024_3_2_4,0.22692520884312814,0.22883782834961042,0.14645379909093875,0.2048257461481119,0.1211791333193536,0.07177828424885711
2024_3_2_5,0.19701260850947563,0.21594344510836852,0.14772871199554866,0.14911073659543858,0.1717109462652726,0.11849355152589597
2024_3_2_6,0.24024222157464128,0.18317098742495008,0.18262764991082592,0.16784401499126497,0.07544517009711992,0.1506699560011978
2024_3_2_7,0.21358698262559764,0.1956883393744062,0.18322638648729198,0.1570026339227949,0.12608205042558177,0.12441360716432752
2024_3_2_8,0.227648687142664,0.1774814658437884,0.18630983014139174,0.1773347112030181,0.11530726622624296,0.11591803944289472
2024_3_2_9,0.2210270753275819,0.16132149981387062,0.18234046986688565,0.16521533262625931,0.07653614379843013,0.1935594785669725
2024_3_2_10,0.20238946233254257,0.19022601959002128,0.15607488713438478,0.13926133234980667,0.1436901145348408,0.16835818405840391
2024_3_2_11,0.223515120870137,0.20723888102619029,0.16924250523341056,0.16181492469883862,0.16295351647001594,0.07523505170140773
2024_3_2_12,0.21510200175978156,0.21059959990012367,0.19585104508411325,0.13899683113287,0.1766414130538801,0.0628091090692315
2024_3_2_13,0.21746435172710613,0.17823045287698383,0.18812691526013586,0.1944921353213433,0.10937573009382211,0.11231041472060878
2024_3_2_14,0.21693403091440053,0.19692297587749572,0.20520170727360612,0.17745496126518234,0.1733095303137124,0.03017679435560286
2024_3_2_16,0.2388908584830611,0.19332344859077116,0.16834811525033436,0.12359455818512435,0.17657347162249148,0.09926954786821744
2024_3_2_17,0.2455071176014523,0.2247330199252475,0.16987168191722754,0.16980524581170953,0.11662623826158601,0.07345669648277722
2024_4_1_1,0.22309603307689702,0.1819655045735907,0.18614899602104024,0.14167233411697447,0.10999232439842088,0.15712480781307664
2024_4_1_2,0.15105409585496793,0.1864324066651689,0.1847517558420392,0.19410361963774045,0.17646068344106558,0.10719743855901782
2024_4_1_3,0.15532635726294672,0.21773884999291807,0.19119872017146788,0.17002565841533965,0.16996608601064633,0.09574432814668145
2024_4_1_4,0.21946457269868866,0.2217271634114511,0.18988349907965685,0.058040527823933326,0.20895083488014082,0.10193340210612918
2024_4_1_5,0.221711031728577,0.20512688862137335,0.18729187780673534,0.1124754118140541,0.07882596246211498,0.1945688275671451
2024_4_1_6,0.17577487447184756,0.1718654418078324,0.19449931999893078,0.17490150176631314,0.19250132654546678,0.09045753540960927
2024_4_1_8,0.1911735756375509,0.16819364671311085,0.1729497081605659,0.18884179813399846,0.15828883641036043,0.12055243494441349
2024_4_1_9,0.23278959864361018,0.2038355962536459,0.211756087601984,0.16036764240910614,0.10191870844002877,0.08933236665162493
2024_4_1_10,0.21943656307892442,0.1897119859299082,0.1859870251414106,0.21440986452070482,0.14415208192338025,0.04630247940567166
2024_4_1_11,0.23248965884158385,0.20291508983881618,0.1667369310731822,0.2232868251569992,0.10653574323785972,0.0680357518515588
2024_4_1_12,0.22764625560719662,0.1441522526349614,0.13755281562059746,0.15447302043439992,0.19101429325016336,0.14516136245268121
2024_4_1_13,0.1936007068392287,0.2097510808838707,0.20305736578509817,0.1491339937870793,0.14486964357789456,0.0995872091268284
2024_4_1_14,0.07933561714468357,0.20515032699299593,0.22463711596469335,0.1276065999521117,0.19364516052518216,0.16962517942033312
2024_4_1_16,0.20703098987324112,0.19555646807798135,0.14667113658003023,0.10127072558557881,0.18278530925374342,0.16668537062942504
2024_4_1_17,0.19840595440089567,0.17858295468847854,0.16927940764353575,0.12333093948015943,0.20294793670557762,0.1274528070813529
2024_4_2_1,0.22202818858578582,0.21959455034278474,0.1917565869605932,0.1586432216324208,0.14449956455205543,0.06347788792635992
2024_4_2_2,0.21905608598609877,0.1389346321348374,0.12127433970024636,0.1825231813828522,0.21266378629642127,0.125547974499544
2024_4_2_3,0.2186167789259866,0.15925444051004622,0.15697306590365126,0.1458302866472488,0.17884250761401563,0.14048292039905136
2024_4_2_4,0.19823321202608113,0.19237383347321863,0.19250163927253777,0.1746268941902401,0.14165159962500684,0.10061282141291557
2024_4_2_5,0.2428600807753066,0.19278494642242194,0.1850719438160639,0.2086441018524576,0.12273227900905302,0.04790664812469689
2024_4_2_6,0.1869117440306145,0.22462665011486788,0.14059581528149828,0.13202516493720057,0.16237085923875733,0.1534697663970614
2024_4_2_7,0.23475490949670008,0.21818895178704326,0.15664466023728124,0.12879216230450094,0.22832918972486552,0.03329012644960894
2024_4_2_8,0.22028073099924478,0.19176330191976163,0.15755326567313668,0.1932435423853741,0.15424092958597946,0.08291822943650326
2024_4_2_10,0.2314089907175296,0.1759468793986965,0.19720213946484336,0.16721035258464523,0.10998386433551036,0.11824777349877492
2024_4_2_12,0.22445815156149096,0.15445103503361596,0.19459631183063952,0.1304740280814929,0.11790603397254588,0.1781144395202146
2024_4_2_13,0.20574878877229524,0.2000655882739601,0.15605258007911538,0.20462910288171618,0.17050473214302436,0.06299920784988876
2024_4_2_14,0.2060843326891836,0.1641634698168069,0.16865521775402578,0.1645705341818706,0.12942471837208605,0.1671017271860272
2024_4_2_15,0.23221272063500786,0.21433624176433327,0.17542882398496443,0.1530217490104121,0.13036881969442013,0.09463164491086214
2024_4_2_17,0.19202034904708062,0.218060717026744,0.21438773931301341,0.11907632029684395,0.16683605650691058,0.08961881780940738
2024_5_1_1,0.21888834925859404,0.1967453486466291,0.21114361975721163,0.13443531274272674,0.16748530584987653,0.07130206374496177
2024_5_1_2,0.1998083435567628,0.20429560522973345,0.21288733428828552,0.11648642119583606,0.12368981363169851,0.1428324820976837
2024_5_1_3,0.18319890300144165,0.1594146313129271,0.18505734303830934,0.16623082523165006,0.1747195504542716,0.13137874696140037
2024_5_1_4,0.2156128370982838,0.2071860386378634,0.1899574239036453,0.15384596124035682,0.0893389061745745,0.14405883294527613
2024_5_1_5,0.20135141279244345,0.1646296383164447,0.15929827614770672,0.1976709245624601,0.0967903975975255,0.1802593505834194
2024_5_1_6,0.1746219475615375,0.21952455686752223,0.20953998395598614,0.20403712200549737,0.09144722157058434,0.10082916803887232
2024_5_1_7,0.23109133275573165,0.20890481436401648,0.16165546235845712,0.0757490179370791,0.20214358569626967,0.12045578688844621
2024_5_1_8,0.2118198945742942,0.1868512948749615,0.20467589376835102,0.1476389439157507,0.1769801394942755,0.0720338333723671
2024_5_1_9,0.21493628633719625,0.1826723412862465,0.1625398087211707,0.12117591305990888,0.1661086587412703,0.15256699185420738
2024_5_1_10,0.1917837856374529,0.20066731152477482,0.14431227097240906,0.07820551501136193,0.21330000626919923,0.17173111058480195
2024_5_1_11,0.20396937172488916,0.20580555755133137,0.16205171643028204,0.17986591822830572,0.13858499034177854,0.10972244572341298
2024_5_1_12,0.09945261823368548,0.19758368615824615,0.21160124977875375,0.134084563740115,0.19319483280810934,0.16408304928109035
2024_5_1_13,0.22518719549651245,0.1749904785343063,0.17435785719362534,0.18683170634902396,0.15458519912783245,0.08404756329869953
2024_5_1_14,0.22450865491277486,0.14507878166429278,0.20595981336632366,0.11735111756796489,0.21684320523813722,0.09025842725050655
2024_5_1_15,0.22221237739035052,0.21282279732622447,0.18227164686447003,0.12459015791687698,0.11243796056467327,0.14566505993740464
2024_5_1_16,0.20639786292412957,0.19744965210992227,0.09488346532470111,0.18565146497897467,0.19392742950009792,0.12169012516217438
2024_5_1_17,0.2189561125492358,0.16628345215105234,0.14485028037672018,0.19685931063564568,0.12066697650493029,0.15238386778241578
2024_5_2_1,0.20780891162591977,0.20671850890698204,0.17943725541522318,0.07866716231131438,0.14285712792252578,0.1845110338180349
2024_5_2_2,0.2281133977250919,0.20844367200987005,0.12362614841527034,0.16097708286007825,0.17025782747369192,0.10858187151599755
2024_5_2_3,0.1765285072181238,0.16466784262953865,0.19037424000032385,0.1890521733628842,0.10333493412002884,0.17604230266910073
2024_5_2_4,0.22455248437476677,0.19887396586300657,0.19021461457854896,0.13026967495909958,0.15821630813673054,0.0978729520878476
2024_5_2_5,0.15983551783008434,0.21524937123194066,0.207254588996844,0.1474953568241026,0.1420879624705646,0.12807720264646374
2024_5_2_6,0.23822465211839122,0.18515897757403044,0.1239128202380129,0.20241473767343734,0.14909305292617675,0.10119575946995128
2024_5_2_7,0.21870540639364483,0.17553380875855212,0.1925702784589798,0.19086034457009213,0.06934552216916655,0.15298463964956455
2024_5_2_8,0.19541867966873822,0.1951620547950574,0.19927886289250074,0.11770980795348628,0.20410396877795947,0.088326625912258
2024_5_2_11,0.21675379765097116,0.14637394916554658,0.16901973843524404,0.19774823218282733,0.1525127836512964,0.11759149891411458
2024_5_2_12,0.23665090901863137,0.1938281254776216,0.11007006508083737,0.23261837811052902,0.10009078339341898,0.1267417389189616
2024_5_2_13,0.21276454928592708,0.19617225706347588,0.129973894753626,0.20488654729232286,0.10729958389447142,0.14890316771017673
2024_5_2_14,0.21804257020861723,0.1847180614811914,0.1181424101268091,0.20200766947236862,0.1645530456943389,0.11253624301667484
2024_5_2_17,0.2127688131847933,0.19468280807975938,0.1909797813454612,0.1841482619014414,0.13075842355721912,0.08666191193132555
2024_6_1_1,0.16704047423700394,0.19987119381881197,0.1582716120447041,0.15650473150435998,0.19182725610798315,0.1264847322871368
2024_6_1_2,0.21946042786752928,0.20212629994655992,0.17437017538536043,0.17883344651271427,0.10848582096096925,0.11672382932686702
2024_6_1_3,0.20817506531709157,0.17516170353730895,0.1706946575213208,0.08995453970593863,0.18433212499139673,0.1716819089269434
2024_6_1_4,0.17252764271107093,0.1675888429176819,0.21472110582247664,0.20386970699157866,0.09862829675777435,0.14266440479941742
2024_6_1_5,0.2239269865926408,0.18936132186583587,0.07632329031590107,0.13816283451251482,0.198821289582114,0.1734042771309935
2024_6_1_6,0.2021758326039498,0.18003450481784444,0.21177613518439228,0.20918681017326268,0.1360386693174215,0.060788047903129215
2024_6_1_7,0.15432097163891717,0.20493672167908333,0.18874000020824444,0.18826517053398184,0.1184101291071041,0.14532700683266908
2024_6_1_8,0.18703752067855844,0.19211628850114254,0.1852370378755443,0.13271767017745634,0.15932163894827422,0.14356984381902416
2024_6_1_10,0.2138306979746287,0.21569666574180735,0.1809648470014085,0.17142825219769703,0.14642587628661727,0.07165366079784113
2024_6_1_11,0.2402135494828167,0.1914417555531599,0.20590483675850224,0.08325893896470726,0.0867144773530362,0.19246644188777773
2024_6_1_12,0.19386728029951325,0.16350362769537322,0.17349425402225868,0.20250245201743158,0.13239711536935883,0.13423527059606452
2024_6_1_13,0.15463804863052608,0.23780294108333028,0.21220138947253347,0.15271644737875142,0.12734820012362028,0.1152929733112384
2024_6_1_14,0.25226763976671157,0.24509772042319874,0.17798043556944854,0.10795000806708004,0.11627259019572653,0.10043160597783464
2024_6_1_15,0.2012467012163908,0.1875944358117065,0.2074147189539049,0.129667489308175,0.22051588574720252,0.05356076896262034
2024_6_1_16,0.1878444577222625,0.2061223392847925,0.16414084291302822,0.08101013454083447,0.1870515790950069,0.17383064644407545
2024_6_1_17,0.22208493205044963,0.17064574940997787,0.15981011715944063,0.17074952942162316,0.17125443842798715,0.10545523353052147
2024_6_2_1,0.23250176381471366,0.19217915189066795,0.13608037506543208,0.20972520674540324,0.19474170047129757,0.0347718020124856
2024_6_2_2,0.20192617950480587,0.1762717418197501,0.16461193755795567,0.12137200085523989,0.15174567540412803,0.18407246485812037
2024_6_2_3,0.2170771089213071,0.17329932757854336,0.18436918511771672,0.20300854951576303,0.12862966088858194,0.0936161679780881
2024_6_2_5,0.23689817811989314,0.17769199811620562,0.16250543883071766,0.1257167240230375,0.13685389019108035,0.1603337707190657
2024_6_2_6,0.20299599921468298,0.19942305114772363,0.0813447963889635,0.20466997797510816,0.14264507904810678,0.168921096225415
2024_6_2_7,0.21612838402147502,0.18930334821931966,0.13275412290264493,0.1392990211668468,0.1964516676394821,0.1260634560502314
2024_6_2_8,0.1836599472328442,0.23103437889501038,0.21757373868781152,0.12772048355004373,0.1344883346722936,0.10552311696199645
2024_6_2_9,0.23036840794512664,0.15906399620129325,0.2048462411922338,0.13095989475251246,0.14878065596129167,0.12598080394754219
2024_6_2_10,0.2107796373334935,0.22545468279511463,0.18205520994023167,0.14921549719392743,0.17951758558883538,0.05297738714839751
2024_6_2_11,0.23054144761727163,0.1238057911246365,0.23160012871127478,0.17959646904155774,0.13973937169960568,0.09471679180565352
2024_6_2_12,0.24000449514987846,0.1787537399969262,0.20158803655437085,0.1250706124021925,0.1885243753083798,0.06605874058825228
2024_6_2_13,0.16146506253646245,0.20563733607884926,0.20491677487568358,0.13729921592219022,0.17645202747343236,0.11422958311338198
2024_6_2_14,0.2358216033398045,0.2200460632344782,0.15140446968370086,0.18874515683719684,0.16855582594097948,0.03542688096384022
2024_6_2_15,0.20887667798367673,0.16700125064904686,0.2082379621943602,0.20293210381248655,0.18218229227337113,0.03076971308705861
2024_6_2_17,0.21423520541218183,0.19401736866082167,0.11124619138511124,0.15237859868527817,0.18378797599069507,0.14433465986591187
2024_7_1_1,0.22735382561114528,0.2362325915123069,0.14836700477494108,0.1277325500674984,0.19959929562897816,0.06071473240513013
2024_7_1_2,0.16999112961019341,0.1909717771173803,0.18258722516870468,0.1665506269490861,0.1264034588644935,0.16349578229014197
2024_7_1_3,0.18277209519874626,0.1240936610079366,0.20885950549616325,0.19204608932497194,0.20148147860455168,0.09074717036763025
2024_7_1_4,0.2268397469078161,0.13379861027220327,0.14476710539738674,0.14350244459467806,0.1637037483930251,0.18738834443489064
2024_7_1_6,0.20353228420083438,0.18865878106511308,0.14384950358677384,0.16961304760797744,0.15530470458578646,0.13904167895351488
2024_7_1_8,0.2117121412861101,0.17969258193800505,0.16994810796589663,0.13906781988959288,0.19706760803473375,0.10251174088566145
2024_7_1_9,0.2112626466125866,0.20948724787976444,0.15834386004532552,0.15999148477824207,0.17811658061221416,0.08279818007186705
2024_7_1_10,0.1459244740053348,0.19572159055797653,0.17999479997128048,0.1517848091674469,0.17686762579484558,0.14970670050311569
2024_7_1_11,0.17026981363779636,0.22203048306661402,0.22895708453954927,0.17411212710542137,0.1460710056117989,0.05855948603882016
2024_7_1_12,0.2357431100559893,0.23167465312045,0.18772661841768173,0.2271561807369342,0.0641821306937776,0.053517306975167156
2024_7_1_13,0.23142436169480615,0.20228513143778915,0.1510385864572324,0.0861145232466448,0.1621951271783593,0.1669422699851681
2024_7_1_14,0.23374198725077022,0.21512177017929712,0.19142807012634996,0.09536640933643702,0.1637971111528943,0.10054465195425139
2024_7_1_15,0.1998017101968033,0.17873294099068981,0.18613677502546577,0.11450906749799396,0.15585497843303803,0.16496452785600932
2024_7_1_17,0.21369069894991985,0.18321659489071096,0.20190193530998016,0.13633088030122942,0.17401676531476956,0.09084312523339003
2024_7_2_2,0.17310175076211665,0.18839772618639725,0.18251267082788278,0.19683000902469594,0.1531923769938788,0.10596546620502857
2024_7_2_3,0.20310801337494824,0.19437968053679192,0.08807083996487428,0.12224928305657325,0.20981191039662656,0.18238027267018564
2024_7_2_4,0.1757782717353103,0.19317590943896432,0.173778311911014,0.1931455340486032,0.19072040805748097,0.073401564808627
2024_7_2_5,0.236745609198911,0.18994067869892653,0.21141129066514072,0.08160260501076386,0.15459434683674794,0.12570546958951004
2024_7_2_6,0.21639448651755058,0.1916469096369501,0.1366848838548349,0.13060227008006056,0.15379636207392405,0.1708750878366798
2024_7_2_7,0.1662840673347477,0.21346330644054848,0.2187296054935683,0.21182503144149745,0.08834275384226192,0.10135523544737618
2024_7_2_8,0.21882385955804082,0.19696131877696185,0.1926163920235994,0.08524641292443322,0.17416434567282843,0.13218767104413628
2024_7_2_9,0.26174674516450785,0.22855976914731835,0.18783162584221277,0.07261706044615565,0.1611023774968856,0.08814242190291971
2024_7_2_12,0.19318974241442963,0.21600493091032755,0.19967118502993247,0.16475921632506152,0.18006436465228023,0.04631056066796848
2024_7_2_13,0.2196827406478575,0.21266021947731725,0.15405037071357774,0.18100032483562084,0.1724700618549879,0.06013628247063877
2024_7_2_14,0.2427951743555426,0.19071696618999978,0.1930592586954151,0.19794010628315858,0.08818314151605265,0.0873053529598312
2024_7_2_15,0.16836513685725346,0.21834049728296404,0.1869866255315126,0.12041784507216431,0.11892818595713403,0.1869617092989715
2024_7_2_16,0.2264722020512965,0.20720841374434118,0.1956522568291873,0.11871929324710173,0.12140915781537959,0.13053867631269378
2024_7_2_17,0.2354498929496049,0.15506041578035765,0.19150379878507448,0.1291692118109206,0.16301382343614373,0.12580285723789866
2024_8_1_2,0.17887374492936056,0.1892929528783581,0.17752107348328847,0.1869336938531843,0.1756711739592833,0.09170736089652536
2024_8_1_3,0.2197796665373735,0.13163690713429918,0.16447102793507268,0.16788373700967282,0.20890689543025412,0.10732176595332786
2024_8_1_4,0.19665015191178117,0.15732176740187237,0.1680136096636857,0.18172359871708804,0.1552544968867776,0.1410363754187951
2024_8_1_5,0.23504598634881524,0.20854927547128102,0.15256864592723096,0.20930548381064182,0.04661407481557508,0.1479165336264558
2024_8_1_6,0.1243054197504658,0.22470537798566562,0.18292621389715466,0.21441509230797456,0.11860187526148559,0.13504602079725367
2024_8_1_7,0.18372761684544794,0.22117763825955483,0.166846534821379,0.20127994154255005,0.13204536782060008,0.094922900710468
2024_8_1_8,0.19126062818190678,0.20949322183800945,0.1515553072668044,0.18973331881772554,0.13825088024092674,0.119706643654627
2024_8_1_9,0.23757236033236373,0.16714292687951718,0.2183215290948187,0.15863576225020284,0.15797850325751964,0.06034891818557796
2024_8_1_10,0.18876843545061697,0.19908354339745746,0.2039406323562948,0.1253027123027502,0.1736277497764507,0.10927692671642993
2024_8_1_12,0.18560656943465034,0.19033269216367799,0.17130160930546023,0.1374911145391281,0.18809176154691581,0.12717625301016766
2024_8_1_13,0.18834203877900596,0.21958628125023258,0.20109423418635783,0.11890284577254888,0.17287760543102937,0.09919699458082532
2024_8_1_14,0.18769948740579223,0.18983816313833582,0.18719086091605214,0.10681196421452686,0.13782011217696305,0.19063941214832972
2024_8_1_15,0.21388463918258663,0.1973950526403531,0.1874879747749233,0.16604572471870935,0.16235806328605948,0.07282854539736819
