,1번,2번,3번,4번,5번,6번
1경기,0.2752688172043011,0.2451612903225807,0.16129032258064516,0.10752688172043012,0.18064516129032257,0.03010752688172043
2경기,0.31970260223048325,0.12267657992565055,0.2899628252788104,0.104089219330855,0.08550185873605948,0.07806691449814127
3경기,0.410351201478743,0.24953789279112754,0.1053604436229205,0.1700554528650647,0.04805914972273567,0.016635859519408505
4경기,0.3528265107212475,0.1656920077972709,0.13840155945419103,0.17738791423001946,0.05068226120857699,0.11500974658869395
5경기,0.26406926406926406,0.20346320346320348,0.11904761904761907,0.196969696969697,0.18181818181818182,0.034632034632034646
6경기,0.35650623885918004,0.1122994652406417,0.31372549019607837,0.15329768270944738,0.04634581105169341,0.017825311942959
7경기,0.35073068893528175,0.2630480167014614,0.17327766179540707,0.12108559498956156,0.033402922755741124,0.05845511482254698
8경기,0.2938053097345132,0.22477876106194689,0.17522123893805308,0.051327433628318576,0.15929203539823006,0.09557522123893805
10경기,0.6272189349112426,0.10848126232741616,0.08481262327416172,0.08284023668639053,0.07297830374753453,0.023668639053254437
11경기,0.3,0.2314814814814815,0.09259259259259262,0.1703703703703704,0.09259259259259263,0.11296296296296297
12경기,0.29562043795620435,0.14416058394160583,0.18613138686131386,0.24270072992700728,0.08394160583941607,0.04744525547445255
13경기,0.3969072164948454,0.09278350515463919,0.19415807560137457,0.14948453608247422,0.14776632302405499,0.018900343642611686
14경기,0.5147058823529411,0.0661764705882353,0.1488970588235294,0.0900735294117647,0.11764705882352941,0.0625
15경기,0.42436149312377214,0.22593320235756384,0.1119842829076621,0.09823182711198429,0.10412573673870335,0.03536345776031434
16경기,0.23985239852398524,0.25461254612546125,0.18450184501845018,0.15867158671586717,0.11808118081180814,0.04428044280442804
17경기,0.3842794759825328,0.12882096069868998,0.08951965065502185,0.18995633187772926,0.11353711790393015,0.09388646288209608
