,1번,2번,3번,4번,5번,6번
2경기,0.4639175257731958,0.12577319587628863,0.17113402061855668,0.134020618556701,0.07422680412371134,0.030927835051546386
3경기,0.2688588007736944,0.31141199226305605,0.0851063829787234,0.2243713733075435,0.08897485493230174,0.021276595744680854
4경기,0.4069767441860465,0.12984496124031006,0.16472868217054265,0.07364341085271317,0.08720930232558138,0.1375968992248062
5경기,0.3007117437722419,0.17437722419928825,0.3149466192170818,0.097864768683274,0.09074733096085409,0.021352313167259784
6경기,0.49206349206349204,0.12896825396825404,0.10515873015873019,0.126984126984127,0.10714285714285718,0.039682539682539694
7경기,0.17883211678832117,0.1897810218978102,0.1587591240875912,0.23175182481751824,0.14233576642335768,0.09854014598540146
8경기,0.3378906249999999,0.17773437499999994,0.31640624999999994,0.060546874999999986,0.029296874999999993,0.07812499999999997
9경기,0.25147347740667975,0.20235756385068765,0.28487229862475444,0.14341846758349708,0.09233791748526522,0.025540275049115914
10경기,0.2566539923954373,0.30038022813688214,0.16730038022813687,0.14638783269961977,0.11216730038022812,0.017110266159695815
11경기,0.5865209471766849,0.06739526411657558,0.11475409836065573,0.16029143897996356,0.04918032786885246,0.02185792349726776
12경기,0.2207293666026871,0.45489443378119004,0.11900191938579655,0.15163147792706333,0.04030710172744721,0.01343570057581574
13경기,0.3754208754208754,0.15488215488215487,0.2676767676767676,0.12121212121212122,0.03367003367003367,0.04713804713804714
14경기,0.18971631205673753,0.36170212765957444,0.16134751773049646,0.150709219858156,0.12588652482269502,0.010638297872340425
15경기,0.48421052631578937,0.1421052631578947,0.14385964912280702,0.07543859649122807,0.12280701754385964,0.03157894736842105
16경기,0.31015037593984957,0.13345864661654136,0.24060150375939848,0.16541353383458646,0.13533834586466167,0.015037593984962402
17경기,0.11372549019607842,0.09215686274509803,0.2137254901960784,0.23529411764705882,0.2529411764705882,0.09215686274509803
