,1번,2번,3번,4번,5번,6번
2경기,0.7273069027962182,0.44958177995550386,0.3005578932914219,0.16085536542092882,0.09821106380645658,0.04125547043279386
3경기,0.4727572874181544,0.45702159143153753,0.18361017081704295,0.5220081347029311,0.1743635795811421,0.1986669293019498
4경기,0.5287964899582163,0.5644112799977378,0.5826448867485283,0.058605756515469246,0.14153024145184911,0.004863013398884253
5경기,0.8511114442350689,0.15750051050378694,0.17600433277980096,0.09821523605666385,0.14441154460928454,0.07834456018680426
6경기,0.5241686114765163,0.4882425262741307,0.18274787764948652,0.3415339069875847,0.4319757153931801,0.11522188458720901
7경기,0.24365736217816303,0.368198426593297,0.479307937200211,0.5284133060691104,0.10960340526612448,0.018536927731134665
8경기,0.5921583665908217,0.411646806005436,0.29899109949934,0.19986743747002486,0.49227922602495233,0.01074714087406008
9경기,0.5827214499261079,0.4196317163244738,0.47486570170232517,0.23388734706945408,0.07241611118431185,0.03296309343232895
10경기,0.3274128163962188,0.6860832739006248,0.1809388970543317,0.16459980153887954,0.0947727469052126,0.06085547825167979
11경기,0.5330866580961082,0.20683080633531578,0.4045842366334022,0.48096437714832535,0.3115595209262619,0.08165909956243042
12경기,0.7174914131864548,0.31796838632328983,0.28385448378056555,0.15043849482609348,0.4296211353246238,0.022499518601637385
13경기,0.26206680593270926,0.691875903014408,0.3750757141347863,0.15981804667150587,0.14121870331862796,0.13068178330317523
14경기,0.5161264395714149,0.3044008309426457,0.546444501094457,0.43998142091422343,0.2327030651471965,0.020058267696129242
15경기,0.5827171850595139,0.4236052006359804,0.5934069812650207,0.11212408240398411,0.09089529833866675,0.17358869010655403
16경기,0.3921840600063943,0.3055139977017346,0.6233984734684298,0.2347391660473237,0.25114525315238573,0.05030260694604285
17경기,0.6120882110761869,0.42831860547814404,0.1950317752797055,0.2509106745167019,0.21557408595170352,0.1287675504260355
