,1번,2번,3번,4번,5번,6번
1경기,0.3131595139317372,0.21037047100185394,0.17323214071995924,0.12520200616497235,0.11645473936734944,0.061581128814127785
2경기,0.46074302077635004,0.10088351911551295,0.12037857502351967,0.23404942905666856,0.07785892070786223,0.006086535320086734
3경기,0.26509715120399036,0.11622888630024968,0.17689519948489243,0.31463670699876267,0.08446339276515373,0.04267866324695108
4경기,0.17292619341275473,0.3432408793253754,0.15302801564314908,0.157364393131774,0.10130269436469591,0.07213782412225087
5경기,0.29379329564098156,0.17949277219087434,0.2911557760775291,0.12669813454225728,0.0965799477143081,0.012280073834049521
6경기,0.2837300527535572,0.35131845605461265,0.09059840251418151,0.18365238828718097,0.08775968407436041,0.002941016316107149
7경기,0.40415931668214955,0.20442269914097025,0.2070127668641705,0.14276367124451392,0.03436785490720381,0.007273691160991949
8경기,0.2405454292364946,0.1653805873797089,0.23862232229686076,0.2216226764191317,0.028188219077798723,0.10564076559000533
9경기,0.24312223590644852,0.20368077644313812,0.2055321210567512,0.12831471522757154,0.2123150709194674,0.007035080446623191
10경기,0.30204598431949126,0.39628756076812477,0.09041994114868047,0.1029603859659806,0.09661686609382493,0.011669261703897937
11경기,0.297670488534015,0.2860566565251794,0.19578772529783023,0.10069943676597419,0.10648641018702107,0.013299282689980032
12경기,0.1903938719221004,0.2805268864956419,0.18374387680438295,0.2850342737611771,0.042620771049617,0.01768031996708059
13경기,0.5083480353910037,0.09516400140386776,0.22128872898439125,0.12628522993816926,0.036527211063275444,0.01238679321929256
14경기,0.12004953186124145,0.21975021111093543,0.22093021550841718,0.09640877663340387,0.1813230345722346,0.1615382303137674
15경기,0.2208839812222935,0.16756717627732717,0.26040678477576823,0.25091578521254354,0.027372211960577365,0.07285406055149025
16경기,0.14906902297708477,0.25948474361275037,0.12116450631041052,0.2932738077958126,0.04182377694184448,0.1351841423620972
17경기,0.2585923251024287,0.22239910896767864,0.09407954850199648,0.14636550546851104,0.20228647631186095,0.07627703564752422
