,1번,2번,3번,4번,5번,6번
1경기,0.61006194932259,0.44382826095860856,0.2588188626359679,0.18749481098505494,0.1029937028389073,0.09345470235362162
2경기,0.30184536033891113,0.7029861176057214,0.2138180274753661,0.1866023151125978,0.2699972222040866,0.04619631111863859
3경기,0.8522470711445346,0.17982290437276283,0.16824048427142718,0.16551841163396372,0.31233762170621104,0.00424666544416963
4경기,0.5012916716453081,0.4084322835353058,0.5044522449252608,0.37593090794315104,0.08418752339056537,0.11919030295282056
5경기,0.41144150372511873,0.4224031459881692,0.4149717175764872,0.2915457459062342,0.23246227402421543,0.13931730042280366
6경기,0.6566480716424681,0.3977217355587568,0.15877655456950834,0.5615174380865107,0.10136320445607219,0.024497730050522533
7경기,0.4264942974796961,0.4255645518565457,0.38661497891928936,0.45771652258569884,0.26034651617909244,0.0243042650760801
8경기,0.5399147223900409,0.5088054337514636,0.2417893362770111,0.25938599666831774,0.25751487760963976,0.01942208074353214
9경기,0.40245372434136,0.4551996162349162,0.40083932400861294,0.45230737441530133,0.12145577905459373,0.008967639127119892
10경기,0.6137949532869176,0.43522033916134417,0.42793681506947256,0.2067018378438737,0.06306030662975179,0.014885946858971506
11경기,0.7403205154667155,0.23883478771268898,0.2974566801401972,0.3782281458598711,0.1419554556908663,0.029498092879186182
12경기,0.7286753710377399,0.18269322531765364,0.25878225801733745,0.32266866693052776,0.44942492294955566,0.0024864201806535065
13경기,0.6633054095982889,0.4911439631408661,0.1322456616802709,0.21127506847018068,0.1765397153579211,0.1167293079476317
14경기,0.7892741117321108,0.4723189566661935,0.1073467677616389,0.1557928049126011,0.10400244693045466,0.003313505663946887
15경기,0.6509119891462376,0.3946783409342849,0.31832847829159394,0.3012977327693614,0.13870360421105357,0.007199221363370456
16경기,0.25384883496603744,0.39751798951807,0.44580808034089686,0.3481289230638878,0.17246269442390963,0.054244590511825896
17경기,0.5993273495528435,0.4469100217931821,0.31137854497571943,0.16171386149458836,0.14542718163908003,0.07994492138012757
