,1번,2번,3번,4번,5번,6번
1경기,0.4727265183144224,0.453479299036614,0.3728299249013015,0.2710199482257263,0.4622019281484362,0.0781487630163515
2경기,0.5972252285303516,0.2352487990547522,0.5321408782369746,0.25508220606936904,0.19315687295064585,0.15266078887083134
3경기,0.5319825880716175,0.4481801852303436,0.25578403962382856,0.46468449182119176,0.06777002827067932,0.0159904446716898
4경기,0.6551629953381827,0.47848775642332464,0.2879463636649227,0.3030068917553471,0.11384963973323847,0.0873448691381733
5경기,0.4143243832616988,0.392920219596995,0.29888442736597776,0.37411538696853386,0.3366809297505033,0.06227440311777928
6경기,0.5985144632314987,0.29306223190069736,0.5774984064988755,0.14992582698489715,0.07392041704651069,0.014049230536486903
7경기,0.6263051934061524,0.42138562450407874,0.32614663831984003,0.19373389530856233,0.09778546668459479,0.027539156557239035
8경기,0.5264353616181869,0.5105664699512158,0.40035283120417214,0.05337445040351568,0.3553176782802711,0.1225558547496616
10경기,0.7750634515836099,0.29916048818430424,0.20898170543902878,0.1665223078396069,0.08747083384201346,0.03405507669054722
11경기,0.4930371105774459,0.4211987986926985,0.20298583391982766,0.2144440935663398,0.12190031121942035,0.11373913534516347
12경기,0.5581879800438017,0.34921796376097447,0.3231652356159947,0.4641282739502259,0.07812871793737149,0.02520709936199922
13경기,0.6934759904114267,0.19501235869374345,0.5271131123278263,0.24681135007578653,0.3925112025912235,0.004146230736376251
14경기,0.6931329503967162,0.17377907415161803,0.4313485535171252,0.17165814464498913,0.1751023419410759,0.07175036842682465
15경기,0.7017041627035142,0.41328839105390863,0.21227235911094025,0.18199970483661035,0.18874994481959478,0.032506037874173346
16경기,0.3898678509841224,0.44627620025340375,0.3662756587214745,0.2538380545742399,0.22044760746338693,0.021179829918643638
17경기,0.5334047247316602,0.2759501545013626,0.25334810237238925,0.39533951129614364,0.22848449826595232,0.11987876459138098
