,1번,2번,3번,4번,5번,6번
1경기,0.3198198198198198,0.19819819819819817,0.14414414414414414,0.13738738738738743,0.15315315315315317,0.0472972972972973
2경기,0.548828125,0.10351562500000001,0.080078125,0.181640625,0.0625,0.0234375
3경기,0.3458646616541353,0.10150375939849625,0.14849624060150377,0.25751879699248115,0.10902255639097742,0.03759398496240601
4경기,0.16945606694560672,0.3912133891213389,0.10460251046025107,0.16945606694560672,0.07949790794979081,0.08577405857740586
5경기,0.2992277992277993,0.1891891891891892,0.23938223938223938,0.16409266409266407,0.08108108108108109,0.02702702702702703
6경기,0.29601518026565465,0.3548387096774193,0.08349146110056925,0.14041745730550284,0.09867172675521822,0.026565464895635677
7경기,0.43827160493827155,0.21810699588477367,0.16049382716049382,0.1481481481481481,0.024691358024691357,0.0102880658436214
8경기,0.2262295081967213,0.15409836065573768,0.29016393442622945,0.18360655737704917,0.04918032786885246,0.09672131147540984
9경기,0.2614840989399294,0.1908127208480566,0.19964664310954064,0.09187279151943464,0.24028268551236753,0.01590106007067138
10경기,0.307843137254902,0.3901960784313726,0.09411764705882356,0.08627450980392158,0.09215686274509806,0.029411764705882363
11경기,0.34374999999999994,0.2860576923076923,0.17548076923076925,0.11778846153846154,0.06009615384615384,0.016826923076923073
12경기,0.25932835820895517,0.24067164179104478,0.20522388059701493,0.19402985074626866,0.07276119402985075,0.02798507462686567
13경기,0.49190283400809715,0.10121457489878542,0.20242914979757085,0.15587044534412953,0.016194331983805668,0.03238866396761133
14경기,0.16496598639455784,0.18367346938775514,0.18877551020408162,0.13265306122448983,0.16496598639455784,0.16496598639455784
15경기,0.3054545454545454,0.13999999999999999,0.20727272727272725,0.23272727272727273,0.02909090909090909,0.08545454545454545
16경기,0.13555992141453832,0.3280943025540275,0.09823182711198428,0.2612966601178782,0.023575638506876228,0.15324165029469547
17경기,0.277292576419214,0.2685589519650655,0.0851528384279476,0.13537117903930132,0.1419213973799127,0.09170305676855897
