,1번,2번,3번,4번,5번,6번
2경기,0.778243195252922,0.19712559062744878,0.43084901475364423,0.20233129512391418,0.10084338153881274,0.013339250807530323
3경기,0.4239929494491945,0.449920470320483,0.2524323810878303,0.33931731779843155,0.08308551311200156,0.017947654302614417
4경기,0.7082261827488143,0.32811081576428275,0.36923211548865853,0.13311397301607827,0.13176401735056922,0.20796055335553554
5경기,0.519870414373564,0.40954790696140275,0.6428502099753894,0.12366167014927192,0.1002868529095001,0.022215403813775035
6경기,0.8180013641599828,0.3122177698346222,0.20045663628848992,0.26331088870393493,0.19063418336583376,0.01231821846759031
7경기,0.32212346389498314,0.42619615101038616,0.37033405419143334,0.5293730085661998,0.3777042509412701,0.14753736268821768
8경기,0.6248632257778435,0.4770084820001837,0.504886801408271,0.10606982705444179,0.09060259490525485,0.08357096167561714
9경기,0.4758535630699566,0.5253941659855516,0.4979094688398377,0.20541393036911063,0.10498561095394958,0.009954194983640953
10경기,0.4794577727208972,0.6231401140548282,0.28211251948952626,0.14490322917581236,0.12563347242405717,0.014100944121184284
11경기,0.8519871788882594,0.18258975521923776,0.16654683297400208,0.4008286702251154,0.05516782862082457,0.010858368210192473
12경기,0.3907408956420849,0.6127655023777876,0.3055108357709213,0.29021926637874546,0.10547860685421433,0.011462928009655161
13경기,0.6852370644160344,0.30722729615931244,0.5284787051274302,0.2334763932509309,0.07584248984802025,0.04603694450939229
14경기,0.4030987695864936,0.5685980182441845,0.38370064439046125,0.30522609267201767,0.403426031915486,0.005328847194542192
15경기,0.8234424102050566,0.21335904153436083,0.30553524882360544,0.11459904504430629,0.23086453922302558,0.009178484524732123
16경기,0.43204965585775507,0.3361783133437034,0.4745167935097422,0.33253975119276113,0.28092223328783916,0.009261159721789003
17경기,0.19239615356773043,0.2853086960146132,0.3458375008691575,0.5548541955958062,0.5943911922057764,0.0991255365259317
