,1번,2번,3번,4번,5번,6번
2경기,0.4716242661448141,0.19765166340508808,0.12133072407045009,0.08219178082191782,0.05088062622309198,0.07632093933463796
3경기,0.30965391621129323,0.20582877959927143,0.10018214936247724,0.1894353369763206,0.0965391621129326,0.09836065573770492
4경기,0.296229802513465,0.2657091561938959,0.27827648114901254,0.06463195691202872,0.08078994614003591,0.014362657091561941
5경기,0.5289719626168224,0.12149532710280374,0.11588785046728971,0.09158878504672897,0.0822429906542056,0.05981308411214953
6경기,0.29166666666666663,0.1927083333333333,0.0972222222222222,0.13715277777777776,0.1753472222222222,0.10590277777777776
7경기,0.19385796545105566,0.21880998080614206,0.1689059500959693,0.2706333973128599,0.08061420345489444,0.0671785028790787
8경기,0.3494208494208494,0.22200772200772204,0.15057915057915058,0.07915057915057915,0.17760617760617758,0.021235521235521235
9경기,0.27787934186471663,0.20292504570383912,0.24680073126142596,0.18281535648994515,0.04753199268738574,0.04204753199268738
10경기,0.2097649186256781,0.2965641952983725,0.1030741410488246,0.19168173598553345,0.09403254972875226,0.10488245931283907
11경기,0.30671506352087113,0.14337568058076225,0.18874773139745918,0.20145190562613433,0.09981851179673322,0.059891107078039914
12경기,0.45294117647058824,0.15098039215686276,0.11568627450980397,0.10000000000000003,0.14901960784313728,0.03137254901960785
13경기,0.17570093457943925,0.37570093457943926,0.14766355140186913,0.11028037383177569,0.09532710280373832,0.09532710280373832
14경기,0.2660869565217391,0.14434782608695648,0.23652173913043478,0.1826086956521739,0.12,0.050434782608695654
15경기,0.3433835845896147,0.16247906197654943,0.2311557788944724,0.07370184254606366,0.07370184254606366,0.11557788944723617
16경기,0.1881918819188192,0.08487084870848707,0.44833948339483387,0.14391143911439114,0.10701107011070111,0.027675276752767524
17경기,0.37037037037037035,0.20164609053497945,0.08024691358024691,0.1522633744855967,0.10493827160493828,0.0905349794238683
