,1번,2번,3번,4번,5번,6번
1경기,0.5523858853530025,0.3710750390991405,0.3055662854427901,0.2208453454123251,0.20541593484210333,0.10862370404765742
2경기,0.797037860314698,0.17451807317961815,0.2082425072935655,0.40488134975734236,0.13468789491990849,0.010529077749409022
3경기,0.5098705136919786,0.22354703434045367,0.34022865135055247,0.6051516536304329,0.16245136268626956,0.08208534816228671
4경기,0.29346808992810486,0.5825042652759358,0.25969946235438685,0.2670586043887949,0.17191790111760558,0.1224230351627289
5경기,0.567299013246136,0.3465908652766842,0.5622061051778988,0.2446472665386538,0.18649067167497238,0.023712160461139623
6경기,0.4668014685010027,0.5780000024891339,0.14905529719898394,0.3021505960125953,0.14438494972077606,0.004838651111930948
7경기,0.6534326521448098,0.33050448411000194,0.3346920278625475,0.2308160185370598,0.055564916243669174,0.011759885545202253
8경기,0.4743255972860373,0.32610990006080254,0.4705334701577769,0.4370122878588716,0.05558365375282735,0.20831041934689704
9경기,0.5429197741586725,0.45484248174454434,0.458976746122976,0.2865414426321494,0.4741238493645426,0.01571013968766914
10경기,0.5033096222798461,0.6603476055931641,0.1506698608446672,0.17156643577658323,0.16099601022375679,0.019444892517627616
11경기,0.499365040984766,0.4798819483690207,0.32844890317870024,0.16893101702971594,0.17863910812672304,0.022310565210064394
12경기,0.34483911894276387,0.5080869641565651,0.3327947267876129,0.5162506904240626,0.07719423418955723,0.032022385481864445
13경기,0.8258756202305427,0.1546059455557609,0.35951150309736574,0.20516631390327195,0.05934307008577537,0.020123910825744024
14경기,0.21393448110843755,0.3916062533407152,0.393709082269467,0.17180543133817455,0.3231270352562051,0.28786948974774396
15경기,0.41771701875116046,0.3168888070913253,0.4924591869323403,0.47451061492372126,0.05176400168779298,0.1377754095570129
16경기,0.2917278095054532,0.5078111759400771,0.23711872064244593,0.5739363136950832,0.08184905615410494,0.264555123147418
17경기,0.4694432295294596,0.40373880360488973,0.17079009233532688,0.26570895153842394,0.36722674074862804,0.1384717738205262
