,1번,2번,3번,4번,5번,6번
1경기,0.3595680465843056,0.26159058270885505,0.152546791289841,0.11050868359426366,0.06070407207233937,0.055081823750395206
2경기,0.17534414302661602,0.4083696970289094,0.12420843159296498,0.10839862833559383,0.15684333028603267,0.02683576972988313
3경기,0.5065622952374933,0.10688391460589787,0.09999950571839296,0.0983815484267535,0.18564858466223527,0.0025241513492270944
4경기,0.25146499128075694,0.20488355667447805,0.25305044258035053,0.1885797587217432,0.04223133164345917,0.05978991909921217
5경기,0.21517312570716224,0.22090577738976958,0.21701933505147078,0.15247078592047408,0.12157167825296272,0.07285929767816052
6경기,0.34550882699365,0.20926943405021559,0.08354353495044384,0.2954538964600569,0.05333432531726636,0.01288998222836739
7경기,0.21528795670606085,0.21481863499027876,0.1951574718240003,0.23104847000391568,0.1314190361628611,0.012268430312883272
8경기,0.29554693050621006,0.2785178435299131,0.13235441302558298,0.1419867470778741,0.14096250478280206,0.010631561077617644
9경기,0.21857951177601118,0.24722670920759657,0.21770270330040223,0.24565588313087383,0.06596471415831766,0.004870478426798541
10경기,0.3484303383296034,0.24705965601353866,0.2429250492528077,0.11733754229749349,0.035797172747202614,0.008450241359354117
11경기,0.40536772616931216,0.130775674593035,0.16287450576226173,0.20710149220137902,0.07772871221116683,0.01615188906284536
12경기,0.3746921408839855,0.09394267796067256,0.1330684172036962,0.1659194456321474,0.23109877627230466,0.0012785420471936827
13경기,0.3703053377397141,0.2741922928984496,0.07382914974684539,0.11794911432007309,0.0985573130779674,0.06516679221695038
14경기,0.4836094432450331,0.28940250829478686,0.0657742472731454,0.09545843519435913,0.06372509209225088,0.0020302739004247313
15경기,0.35939761956526073,0.2179195629992926,0.17576338928384283,0.16635995302490958,0.07658446304539522,0.003975012081299084
16경기,0.15182245681202175,0.23774841355361526,0.26662985486248764,0.2082096945371212,0.10314685895392058,0.03244272128083365
17경기,0.3435127548930162,0.2561526566241541,0.1784709172357857,0.09268853508494145,0.08335359939512113,0.04582153676698154
