,1번,2번,3번,4번,5번,6번
1경기,0.27872862525742365,0.18804356831177588,0.1881004710040774,0.11063923706979073,0.1641578047095085,0.07033029364742392
2경기,0.46459539334501887,0.18887264381509225,0.13120190419649908,0.08314171503456726,0.10531507498988567,0.026873268618936883
3경기,0.26909450099250004,0.19502646487852615,0.16644153254215413,0.11765314284752153,0.24527971941388454,0.006504639325413495
4경기,0.3500338622722242,0.22004764816218733,0.1446157848879796,0.10665790885279976,0.0912880170225708,0.08735677880223819
5경기,0.41709933296463675,0.24840853198231122,0.09185656110713461,0.1315011481686061,0.07945801554345554,0.0316764102338558
6경기,0.3413874924157292,0.27095869448083953,0.22547614465345617,0.06881741105477537,0.08856583408542147,0.004794423309778467
8경기,0.4368311436093701,0.19071293523309696,0.09880330206450723,0.22022104438778412,0.03953154702476655,0.01390002768047512
9경기,0.15671046003779307,0.326521068920512,0.17083209594895668,0.05711775507444743,0.062257881968372134,0.22656073804991855
10경기,0.2966570772807064,0.21145410023674713,0.31862652898617333,0.1258986844979061,0.024856524104729046,0.022507084893738163
11경기,0.22927209208769472,0.18749120195276123,0.1842147312126884,0.30352624800059413,0.09039751731955842,0.005098209426703092
12경기,0.20840582780138273,0.3010713213827222,0.2464944024101069,0.12085741030803916,0.11923002196537873,0.003941016132370379
13경기,0.21309921806646281,0.2576649186637782,0.15954783464506647,0.2041953126546567,0.06345334028451768,0.10203937568551802
14경기,0.29130788415591735,0.12773436309318775,0.20041797376917186,0.2632211799143209,0.1102833940939053,0.0070352049734969295
15경기,0.29475261537509034,0.14253704634339504,0.1250716293953593,0.12028787285413058,0.144556531646967,0.1727943043850577
17경기,0.09036347343805026,0.16703686489626143,0.3427820737339112,0.24608047670526215,0.059713343519039924,0.09402376770747503
